RLV Sizing
LEO Mission
lng_LS=, 1.434567840000000e+002,latg_LS=, 4.250403800000000e+001,g0=, 9.806649999999999e+000,GM=, 3.986004418000000e+014,Re=, 6.378137000000000e+003,Rp=, 6.356752314250000e+003,Omega=, 4.178074130000000e-003,EularL1L2[0]=, 0.000000000000000e+000,EularL1L2[1]=, 0.000000000000000e+000,EularL1L2[2]=, 9.000000000000000e+001,
Event Title,time,h,s,lng,latg,latc,longiip,latgiip,ha,hp,inc,argp,asnd,tanm,vi,fpvgd,azvgd,weight,Fvac,Fr,eularGDB[1],eularGDB[2],eularGDB[0],qbi[0],qbi[1],qbi[2],qbi[3],axb,ayb,azb,q,alphat,alpha,beta,alphaq,M,vr,va,P,Q,R,ROLL,PICH,YAW,TAIKI.Elevation,TAIKI-SEIKA.Elevation,weight,Vlossxb,Vlossg,Vlossaoa,Vlossbp,Vlossyzb,Videal,Vgain,Siip,MainEngine.Wp,2ndEngine.Wp,Pa,Ta,Rou,fpvg,azvg,fpvrg,azvrg,fpvag,azvag,xi,yi,zi,rc,vxi,vyi,vzi,
, 8.000000000000000e+000, 1.342000031695511e-001, 4.559803216074537e-004, 1.434567830122714e+002, 4.250403799836170e+001, 4.231240468461705e+001, 1.434567802195544e+002, 4.250404248513436e+001,-9.558980890603380e+000,-6.372132274163094e+003, 4.231240610279709e+001, 2.699935061367002e+002, 5.350827576733420e+001, 1.799931327219452e+002, 3.440795234811936e+002, 3.633372296800355e+000, 8.998783700763528e+001, 2.963140932602275e+004, 4.950000000000000e+005, 3.801188453969844e+005, 8.980678416434819e+001, 3.526730849255221e+002,-9.734945626456350e+001, 4.500001818199580e-001, 3.676568417873116e-002,-7.061503271024306e-001, 5.454354557250607e-001, 1.282207437001515e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.874880895113192e+002, 5.620972631600060e-002,-5.620960621479285e-002, 1.161968800654163e-004, 1.615962683054114e+001, 6.417438937434222e-002, 2.180508779493944e+001, 2.180508779493944e+001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 1.698273058593367e-001,-5.026008081241720e-001, 2.963140932602275e+004,-1.548865017025609e-002, 2.405988037758568e+000, 1.498290967643149e-005, 3.056384759392783e+001, 0.000000000000000e+000, 1.308144386645756e+002, 1.002350978668375e+002, 5.926339299419442e-004, 2.053887980722275e+004, 4.683000000000000e+003, 9.972322448178439e+004, 1.412771839445270e+001, 1.209300335019073e+000, 3.633392627717121e+000, 9.000000566323247e+001, 8.991914942855661e+001,-9.006320207298761e+001, 8.991914942855661e+001,-9.006320207298761e+001,-3.785246753323852e+006, 2.801936542411165e+006, 4.287136098706548e+006, 6.368553784029825e+006,-2.172227868805867e+002,-2.664356128888514e+002, 1.473239706967599e+001,
, 9.000000000000000e+000, 1.575274318339067e-001, 5.393152779118508e-004, 1.434567825879913e+002, 4.250403799859758e+001, 4.231240538623569e+001, 1.434567786115006e+002, 4.250404348461750e+001,-9.528379281910020e+000,-6.372132479716540e+003, 4.231240723028419e+001, 2.699925944478900e+002, 5.351498844486627e+001, 1.799921697950934e+002, 3.442797239651162e+002, 4.141334743304913e+000, 8.998613049609091e+001, 2.947014430192560e+004, 4.950000000000000e+005, 3.804371677851915e+005, 8.980636670763958e+001, 3.517691754714779e+002,-9.825618316476898e+001, 4.500001818199580e-001, 3.676568417873116e-002,-7.061503271024306e-001, 5.454354557250607e-001, 1.290119741606661e+001, 0.000000000000000e+000, 0.000000000000000e+000, 3.729376189198367e+002, 6.250954584938799e-002,-6.250943914467114e-002, 1.154995089528797e-004, 2.331216118883112e+001, 7.319348711284622e-002, 2.486302092332991e+001, 2.486302092332991e+001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 2.587879341051754e-001,-4.916046530523644e-001, 2.947014430192560e+004,-2.256795779314703e-002, 3.071694891160673e+000, 2.189933271486866e-005, 3.444616479932293e+001, 0.000000000000000e+000, 1.475653089241678e+002, 1.130965695231035e+002, 7.591790166487493e-004, 2.037761478312560e+004, 4.683000000000000e+003, 9.944690296424352e+004, 1.397609706648484e+001, 1.206586323784840e+000, 4.141357927552051e+000, 9.000000591095291e+001, 8.990976971688370e+001,-9.005183822683230e+001, 8.990976971688370e+001,-9.005183822683230e+001,-3.785464866432298e+006, 2.801670769384102e+006, 4.287151859675365e+006, 6.368577111328130e+006,-2.190111953348569e+002,-2.651045764366300e+002, 1.679845837714840e+001,
T4, 1.000000000000000e+001, 1.839527132231331e-001, 6.354568214864692e-004, 1.434567820552348e+002, 4.250403799812222e+001, 4.231240618105476e+001, 1.434567765814168e+002, 4.250404462888452e+001,-9.493497806264713e+000,-6.372132710873500e+003, 4.231240852026681e+001, 2.699916585171177e+002, 5.352176787733700e+001, 1.799911816657703e+002, 3.445125648131677e+002, 4.661971656214107e+000, 8.998437897381683e+001, 2.930887927782844e+004, 4.950000000000000e+005, 3.807968969932731e+005, 8.980590122746051e+001, 3.508694039971132e+002,-9.915877201223796e+001, 4.500001818199580e-001, 3.676568417873116e-002,-7.061503271024306e-001, 5.454354557250607e-001, 1.298231271749571e+001, 0.000000000000000e+000, 0.000000000000000e+000, 4.718175439852766e+002, 6.865531213034230e-002,-6.865521597778916e-002, 1.149033642946155e-004, 3.239278075088067e+001, 8.245638734075193e-002, 2.800114732585750e+001, 2.800114732585750e+001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 3.595607408572398e-001,-4.791482761768432e-001, 2.930887927782844e+004,-3.167790475674546e-002, 3.825326930194279e+000, 3.039353871530242e-005, 3.833825049627654e+001, 0.000000000000000e+000, 1.644080943892309e+002, 1.260381567856418e+002, 9.584165284361640e-004, 2.021634975902844e+004, 4.683000000000000e+003, 9.913463802667268e+004, 1.380434196411824e+001, 1.203517551129003e+000, 4.661997769306784e+000, 9.000000599294638e+001, 8.990054413929246e+001,-9.004233727493389e+001, 8.990054413929246e+001,-9.004233727493389e+001,-3.785684791441935e+006, 2.801406345133717e+006, 4.287169713683373e+006, 6.368603536461836e+006,-2.208467868836242e+002,-2.637379130783020e+002, 1.891870086523299e+001,
, 1.000000000000000e+001, 1.839527132231331e-001, 6.354568214864692e-004, 1.434567820552348e+002, 4.250403799812222e+001, 4.231240618105476e+001, 1.434567765814168e+002, 4.250404462888452e+001,-9.493497806264713e+000,-6.372132710873500e+003, 4.231240852026681e+001, 2.699916585171177e+002, 5.352176787733700e+001, 1.799911816657703e+002, 3.445125648131677e+002, 4.661971656214107e+000, 8.998437897381683e+001, 2.930887927782844e+004, 4.950000000000000e+005, 3.807968969932731e+005, 8.980590122746051e+001, 3.508694039971132e+002,-9.915877201223796e+001, 4.500001818199580e-001, 3.676568417873116e-002,-7.061503271024306e-001, 5.454354557250607e-001, 1.298231271749571e+001, 0.000000000000000e+000, 0.000000000000000e+000, 4.718175439852766e+002, 6.865531213034230e-002,-6.865521597778916e-002, 1.149033642946155e-004, 3.239278075088067e+001, 8.245638734075193e-002, 2.800114732585750e+001, 2.800114732585750e+001, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 3.595607408572398e-001,-4.791482761768432e-001, 2.930887927782844e+004,-3.167790475674546e-002, 3.825326930194279e+000, 3.039353871530242e-005, 3.833825049627654e+001, 0.000000000000000e+000, 1.644080943892309e+002, 1.260381567856418e+002, 9.584165284361640e-004, 2.021634975902844e+004, 4.683000000000000e+003, 9.913463802667268e+004, 1.380434196411824e+001, 1.203517551129003e+000, 4.661997769306784e+000, 9.000000599294638e+001, 8.990054413929246e+001,-9.004233727493389e+001, 8.990054413929246e+001,-9.004233727493389e+001,-3.785684791441935e+006, 2.801406345133717e+006, 4.287169713683373e+006, 6.368603536461836e+006,-2.208467868836242e+002,-2.637379130783020e+002, 1.891870086523299e+001,
, 1.100000000000000e+001, 2.135570330699325e-001, 7.414785126378530e-004, 1.434567815665434e+002, 4.250403799754022e+001, 4.231240707145786e+001, 1.434567794627085e+002, 4.250404592144258e+001,-9.454171980290994e+000,-6.372131536830560e+003, 4.231240997807621e+001, 2.699907053502822e+002, 5.352860715737064e+001, 1.799901665487961e+002, 3.448210470706285e+002, 5.194857474353807e+000, 8.998258719333806e+001, 2.914761425373128e+004, 4.950000000000000e+005, 3.811988122582838e+005, 8.962242262506383e+001, 5.953375218919329e+001,-3.049784209269743e+001, 4.477836999117716e-001, 3.847582074800247e-002,-7.075579172040898e-001, 5.453174883615072e-001, 1.306546308811013e+001, 0.000000000000000e+000, 0.000000000000000e+000, 5.849069768340678e+002, 3.589498329254242e-001,-3.589498142990236e-001, 1.156398989777211e-004, 2.099522616115036e+002, 9.197000623750382e-002, 3.122137915056068e+001, 3.122137915056068e+001, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 4.724534846677039e-001,-4.651934300598538e-001, 2.914761425373128e+004,-4.314130257332288e-002, 4.668968604260647e+000, 1.455663980978761e-004, 4.223875098177997e+001, 0.000000000000000e+000, 1.813438093402409e+002, 1.390618733137863e+002, 9.537068363678936e-004, 2.005508473493128e+004, 4.683000000000000e+003, 9.878575324801751e+004, 1.361192591771726e+001, 1.200086721996794e+000, 5.194886577519691e+000, 9.000000969702394e+001, 8.996649391018052e+001,-9.018238631410935e+001, 8.996649391018052e+001,-9.018238631410935e+001,-3.785906584225741e+006, 2.801143294783471e+006, 4.287189715578414e+006, 6.368633140616246e+006,-2.227550515215958e+002,-2.623676168799215e+002, 2.109443379772486e+001,
, 1.200000000000000e+001, 2.464234025035584e-001, 8.410248192016448e-004, 1.434567819409383e+002, 4.250403799637621e+001, 4.231240805956869e+001, 1.434567951902526e+002, 4.250404736220615e+001,-9.410231872901022e+000,-6.372127501210171e+003, 4.231241160714946e+001, 2.699897456042559e+002, 5.353549568536467e+001, 1.799891222312174e+002, 3.452488085317591e+002, 5.739236367078655e+000, 8.998076284134166e+001, 2.898634922963413e+004, 4.950000000000000e+005, 3.816436671243730e+005, 8.929200284160280e+001, 7.433172172117713e+001,-1.570329140879235e+001, 4.455628151321476e-001, 4.018557900048321e-002,-7.089585501821534e-001, 5.451941591172183e-001, 1.315069114900691e+001, 0.000000000000000e+000, 0.000000000000000e+000, 7.129968471109057e+002, 5.265983881872201e-001,-5.265983738364753e-001, 1.229465747051066e-004, 3.754629904711727e+002, 1.017412626876010e-001, 3.452559502879837e+001, 3.452559502879837e+001, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 5.977771792854804e-001,-4.497010123040311e-001, 2.898634922963413e+004,-5.730332460913179e-002, 5.604559909082703e+000, 5.578385224181869e-004, 4.614623915562830e+001, 0.000000000000000e+000, 1.983734849396771e+002, 1.521697755345819e+002, 1.388228945604810e-003, 1.989381971083413e+004, 4.683000000000000e+003, 9.839959451009295e+004, 1.339830997408950e+001, 1.196286662557338e+000, 5.739268499243367e+000, 9.000002266929425e+001, 8.984491046905612e+001, 9.008332731192749e+001, 8.984491046905612e+001, 9.008332731192749e+001,-3.786130334345680e+006, 2.800881600213490e+006, 4.287211921415870e+006, 6.368666006802159e+006,-2.247617196156231e+002,-2.610263805723888e+002, 2.332676216935671e+001,
, 1.300000000000000e+001, 2.826364456763320e-001, 9.448367639986933e-004, 1.434567841747233e+002, 4.250403799487101e+001, 4.231240914735474e+001, 1.434568277703039e+002, 4.250404895262884e+001,-9.361501829965164e+000,-6.372120563466689e+003, 4.231241341153033e+001, 2.699887842379496e+002, 5.354242952982599e+001, 1.799880473981712e+002, 3.457991274031050e+002, 6.294790849157733e+000, 8.997890923506650e+001, 2.882508420553697e+004, 4.950000000000000e+005, 3.821321832351490e+005, 8.894465297345751e+001, 7.957681956184540e+001,-1.046161367280565e+001, 4.433375493181245e-001, 4.189494212482948e-002,-7.103522122647783e-001, 5.450654692048397e-001, 1.323803874488536e+001, 0.000000000000000e+000, 0.000000000000000e+000, 8.569063631591578e+002, 6.033339640816845e-001,-6.033339475484709e-001, 1.412552588696041e-004, 5.170007129316342e+002, 1.117783859346884e-001, 3.791608159939463e+001, 3.791608159939463e+001, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 7.358447999659600e-001,-4.326311655722575e-001, 2.882508420553697e+004,-7.453279388212880e-002, 6.633947959444956e+000, 1.216116329043368e-003, 5.005931193436628e+001, 0.000000000000000e+000, 2.154981696087661e+002, 1.653639621336154e+002, 3.798266776143006e-003, 1.973255468673697e+004, 4.683000000000000e+003, 9.797553538615543e+004, 1.316294478280656e+001, 1.192110367570406e+000, 6.294826039025637e+000, 9.000004770136219e+001, 8.956540355388880e+001, 9.005700928257461e+001, 8.956540355388880e+001, 9.005700928257461e+001,-3.786356140993360e+006, 2.800621232277293e+006, 4.287236388324209e+006, 6.368702219643475e+006,-2.268683742167604e+002,-2.597143798966218e+002, 2.561675560850821e+001,
, 1.400000000000000e+001, 3.222824040543105e-001, 1.160995408373408e-003, 1.434567892773465e+002, 4.250403799118197e+001, 4.231241033667871e+001, 1.434568814209788e+002, 4.250405069297392e+001,-9.307800002524346e+000,-6.372110679593608e+003, 4.231241539469729e+001, 2.699878263800136e+002, 5.354940463016482e+001, 1.799869406702410e+002, 3.464753591950524e+002, 6.861171447243044e+000, 8.997702978750415e+001, 2.866381918143982e+004, 4.950000000000000e+005, 3.826650469899686e+005, 8.859285687864329e+001, 8.221471263838764e+001,-7.827142647444143e+000, 4.411079243498186e-001, 4.360389331358249e-002,-7.117388897486632e-001, 5.449314198897257e-001, 1.332754680655941e+001, 0.000000000000000e+000, 0.000000000000000e+000, 1.017482966677250e+003, 6.117558795495255e-001,-6.117558549505846e-001, 1.734983227697937e-004, 6.224511872063014e+002, 1.220906293120475e-001, 4.139543326627264e+001, 4.139543326627264e+001, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 8.869706713768535e-001,-4.139432760333424e-001, 2.866381918143982e+004,-9.522332989388953e-002, 7.758908455398938e+000, 1.976221898665398e-003, 5.397654513749143e+001, 0.000000000000000e+000, 2.327189294147939e+002, 1.786465731906101e+002, 8.131326483103954e-003, 1.957128966263981e+004, 4.683000000000000e+003, 9.751298004343009e+004, 1.290527057457285e+001, 1.187551023346536e+000, 6.861209713088835e+000, 9.000008761347476e+001, 8.921758506148267e+001, 9.005331733979747e+001, 8.921758506148267e+001, 9.005331733979747e+001,-3.786584104963634e+006, 2.800362161644757e+006, 4.287263174512079e+006, 6.368741865381445e+006,-2.290766387118503e+002,-2.584318066200388e+002, 2.796550469639087e+001,
, 1.500000000000000e+001, 3.654491670675131e-001, 1.692900686593035e-003, 1.434567982718442e+002, 4.250403798503297e+001, 4.231241162929660e+001, 1.434569605709627e+002, 4.250405258222945e+001,-9.248938121404535e+000,-6.372097801992883e+003, 4.231241755952753e+001, 2.699868773287781e+002, 5.355641680033712e+001, 1.799858006011502e+002, 3.472809331386839e+002, 7.437996499313219e+000, 8.997512800524521e+001, 2.850255415734266e+004, 4.950000000000000e+005, 3.832429064616576e+005, 8.823927967978560e+001, 8.379675560212095e+001,-6.248524380422526e+000, 4.388739621502076e-001, 4.531241576333386e-002,-7.131185689991835e-001, 5.447920124899278e-001, 1.341925527566487e+001, 0.000000000000000e+000, 0.000000000000000e+000, 1.195599700120516e+003, 5.683809022285715e-001,-5.683808590310781e-001, 2.216116029018964e-004, 6.795560362587085e+002, 1.326879736891921e-001, 4.496644838478315e+001, 4.496644838478315e+001, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 1.051469514515645e+000,-3.935959597487138e-001, 2.850255415734266e+004,-1.197944409067649e-001, 8.981139273645738e+000, 2.696036921462227e-003, 5.789646509467582e+001, 0.000000000000000e+000, 2.500368484693441e+002, 1.920197892276750e+002, 1.460309995293342e-002, 1.941002463854266e+004, 4.683000000000000e+003, 9.701136591870005e+004, 1.262471696859302e+001, 1.182602028499950e+000, 7.438037848783385e+000, 9.000014525119271e+001, 8.881797252879798e+001, 9.005392226596112e+001, 8.881797252879798e+001, 9.005392226596112e+001,-3.786814328694778e+006, 2.800104358785407e+006, 4.287292339288791e+006, 6.368785031905337e+006,-2.313881765125466e+002,-2.571788699071057e+002, 3.037411999017643e+001,
, 1.600000000000000e+001, 4.122263012788989e-001, 2.695160100546646e-003, 1.434568121952933e+002, 4.250403797521796e+001, 4.231241302685533e+001, 1.434570698613371e+002, 4.250405461800899e+001,-9.184721269642978e+000,-6.372081879339244e+003, 4.231241990826283e+001, 2.699859425520850e+002, 5.356346173296070e+001, 1.799846256752209e+002, 3.482193481406006e+002, 8.024852152743852e+000, 8.997320748601382e+001, 2.834128913324550e+004, 4.950000000000000e+005, 3.838663682003364e+005, 8.788481660133377e+001, 8.485022809737075e+001,-5.198479935882150e+000, 4.366356846849157e-001, 4.702049267489081e-002,-7.144912364505249e-001, 5.446472483761812e-001, 1.351320303239720e+001, 0.000000000000000e+000, 0.000000000000000e+000, 1.392152145118765e+003, 4.855487940714589e-001,-4.855487093485451e-001, 2.868485465074493e-004, 6.759577952264112e+002, 1.435809456606397e-001, 4.863206430855483e+001, 4.863206430855483e+001, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 1.229655392997121e+000,-3.715470498688457e-001, 2.834128913324550e+004,-1.486925873410944e-001, 1.030225409602840e+001, 3.274083180620252e-003, 6.181753763254454e+001, 0.000000000000000e+000, 2.674530293378340e+002, 2.054858301837064e+002, 2.356838976726870e-002, 1.924875961444550e+004, 4.683000000000000e+003, 9.647016649276357e+004, 1.232070278990733e+001, 1.177257015726891e+000, 8.024896582668788e+000, 9.000022348126160e+001, 8.837890647260083e+001, 9.005601058316189e+001, 8.837890647260083e+001, 9.005601058316189e+001,-3.787046916308341e+006, 2.799847793950332e+006, 4.287323943083761e+006, 6.368831808781603e+006,-2.338046906694727e+002,-2.559557976981662e+002, 3.284373098648279e+001,
, 1.700000000000000e+001, 4.627050780183852e-001, 4.243937969057894e-003, 1.434568320992748e+002, 4.250403796052246e+001, 4.231241453089040e+001, 1.434572141500675e+002, 4.250405679643943e+001,-9.114947653048148e+000,-6.372062856439275e+003, 4.231242244247803e+001, 2.699850276866885e+002, 5.357053500391901e+001, 1.799834143049121e+002, 3.492941682855161e+002, 8.621292575489893e+000, 8.997127191588021e+001, 2.818002410914835e+004, 4.950000000000000e+005, 3.845359939277042e+005, 8.752985133339472e+001, 8.560205031008195e+001,-4.450089846093318e+000, 4.343931139619967e-001, 4.872810725344141e-002,-7.158568786058178e-001, 5.444971289718911e-001, 1.360942782715203e+001, 0.000000000000000e+000, 0.000000000000000e+000, 1.608054905475642e+003, 3.726534144421930e-001,-3.726532307860873e-001, 3.699835628901846e-004, 5.992471511360158e+002, 1.547805032876286e-001, 5.239531523806821e+001, 5.239531523806821e+001, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 1.421840553161523e+000,-3.477535846779126e-001, 2.818002410914835e+004,-1.823922057085268e-001, 1.172377612609553e+001, 3.661293555455593e-003, 6.573816533949731e+001, 0.000000000000000e+000, 2.849685934607371e+002, 2.190469543184081e+002, 3.541732338360515e-002, 1.908749459034835e+004, 4.683000000000000e+003, 9.588889415997901e+004, 1.199263589705936e+001, 1.171509874607334e+000, 8.621340071707433e+000, 9.000032518769943e+001, 8.790978149346098e+001, 9.005876586707514e+001, 8.790978149346098e+001, 9.005876586707514e+001,-3.787281973648549e+006, 2.799592437152716e+006, 4.287358047464925e+006, 6.368882287281512e+006,-2.363279234123137e+002,-2.547628380924598e+002, 3.537548502804086e+001,
, 1.800000000000000e+001, 5.169784993823136e-001, 6.404582112119231e-003, 1.434568590503461e+002, 4.250403793944184e+001, 4.231241614282310e+001, 1.434573985181388e+002, 4.250405911203598e+001,-9.039408369250850e+000,-6.372040674085060e+003, 4.231242516305192e+001, 2.699841385374908e+002, 5.357763207746552e+001, 1.799821648281579e+002, 3.505090179025831e+002, 9.226840393073982e+000, 8.996932506614314e+001, 2.801875908505119e+004, 4.950000000000000e+005, 3.852522971265426e+005, 8.717457560315320e+001, 8.616569100421880e+001,-3.889886075375701e+000, 4.321462720317188e-001, 5.043524270871955e-002,-7.172154820372693e-001, 5.443416557531196e-001, 1.370796621697827e+001, 0.000000000000000e+000, 0.000000000000000e+000, 1.844237609052664e+003, 2.369619559197230e-001,-2.369614869453327e-001, 4.714477983229795e-004, 4.370141510218327e+002, 1.662979632558735e-001, 5.625930397144180e+001, 5.625930397144180e+001, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 1.628334152517562e+000,-3.221717965510694e-001, 2.801875908505119e+004,-2.213966814612131e-001, 1.324713194741374e+001, 3.860312146532831e-003, 6.965668872711267e+001, 0.000000000000000e+000, 3.025846815868897e+002, 2.327054570502756e+002, 5.056418642474679e-002, 1.892622956625119e+004, 4.683000000000000e+003, 9.526710318876515e+004, 1.163991302075533e+001, 1.165354775428203e+000, 9.226890930265173e+000, 9.000045326760898e+001, 8.741786544115654e+001, 9.006187204022248e+001, 8.741786544115654e+001, 9.006187204022248e+001,-3.787519608321230e+006, 2.799338258146987e+006, 4.287394715156007e+006, 6.368936560407150e+006,-2.389596556173202e+002,-2.536002607309865e+002, 3.797054615699779e+001,
, 1.900000000000000e+001, 5.751413225167333e-001, 9.252088392055016e-003, 1.434568941305225e+002, 4.250403791070828e+001, 4.231241786395741e+001, 1.434576282771503e+002, 4.250406155756403e+001,-8.957887175661199e+000,-6.372015268902132e+003, 4.231242807014095e+001, 2.699832810766219e+002, 5.358474831183929e+001, 1.799808755054915e+002, 3.518675762178148e+002, 9.840987361879243e+000, 8.996737078987377e+001, 2.785749406095404e+004, 4.950000000000000e+005, 3.860157395315244e+005, 8.681909598504223e+001, 8.660411313761746e+001,-3.454906404568463e+000, 4.298951809863470e-001, 5.214188225517023e-002,-7.185670333862949e-001, 5.441808302485701e-001, 1.380885350781837e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.101640403952935e+003, 8.417523643545211e-002,-8.417315872441292e-002, 5.914222904188874e-004, 1.769060779050374e+002, 1.781449543788534e-001, 6.022718242085273e+001, 6.022718242085273e+001, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 1.849440871597734e+000,-2.947571018693785e-001, 2.785749406095404e+004,-2.662392580702815e-001, 1.487364557939515e+001, 3.919369295956134e-003, 7.357138913982487e+001, 0.000000000000000e+000, 3.203024542193074e+002, 2.464636697338447e+002, 6.944393977300138e-002, 1.876496454215403e+004, 4.683000000000000e+003, 9.460439276777397e+004, 1.126191961406090e+001, 1.158786194018606e+000, 9.841040903417092e+000, 9.000061062698674e+001, 8.690885879397803e+001, 9.006518376941240e+001, 8.690885879397803e+001, 9.006518376941240e+001,-3.787759929732162e+006, 2.799085226406588e+006, 4.287434010052624e+006, 6.368994722915708e+006,-2.417017062044368e+002,-2.524683581746397e+002, 4.063009391898610e+001,
TGTS, 2.000000000000000e+001, 6.372900821354984e-001, 1.286915745797685e-002, 1.434569384377664e+002, 4.250403787235752e+001, 4.231241969547684e+001, 1.434579089777013e+002, 4.250406412388787e+001,-8.870160256668896e+000,-6.371986573191506e+003, 4.231243116315645e+001, 2.699824614419401e+002, 5.359187896540094e+001, 1.799795445173683e+002, 3.533735716215278e+002, 1.046319528666131e+001, 8.996541301811473e+001, 2.769622903685688e+004, 4.950000000000000e+005, 3.868267275290024e+005, 8.646347658807632e+001, 8.695503548612398e+001,-3.107432807221218e+000, 4.276398629599260e-001, 5.384800911211447e-002,-7.199115193636511e-001, 5.440146540395735e-001, 1.391212370357757e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.381208925947507e+003, 8.119188329627997e-002, 8.118860237489965e-002, 7.299034412130429e-004, 1.933348372195901e+002, 1.903333884501559e-001, 6.430213782293124e+001, 6.430213782293124e+001, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 0.000000000000000e+000,-3.593243660000000e-001, 0.000000000000000e+000, 2.085459404825193e+000,-2.654640919411128e-001, 2.769622903685688e+004,-3.174838685602940e-001, 1.660453278776486e+001, 3.924213383341839e-003, 7.748049235604577e+001, 0.000000000000000e+000, 3.381230920739404e+002, 2.603239583825065e+002, 9.251204539015251e-002, 1.860369951805688e+004, 4.683000000000000e+003, 9.390041013107437e+004, 1.085802971446771e+001, 1.151798937577910e+000, 1.046325178447332e+001, 9.000080017618356e+001, 8.638728551251366e+001, 9.006862602449071e+001, 8.638728551251366e+001, 9.006862602449071e+001,-3.788003049124790e+006, 2.798833311100371e+006, 4.287475997237179e+006, 6.369056871341998e+006,-2.445559314670795e+002,-2.513674472728173e+002, 4.335532212279804e+001,
, 2.000000000000000e+001, 6.372900821354984e-001, 1.286915745797685e-002, 1.434569384377664e+002, 4.250403787235752e+001, 4.231241969547684e+001, 1.434579089777013e+002, 4.250406412388787e+001,-8.870160256668896e+000,-6.371986573191506e+003, 4.231243116315645e+001, 2.699824614419401e+002, 5.359187896540094e+001, 1.799795445173683e+002, 3.533735716215278e+002, 1.046319528666131e+001, 8.996541301811473e+001, 2.769622903685688e+004, 4.950000000000000e+005, 3.868267275290024e+005, 8.638244329582274e+001, 8.703633862284349e+001, 0.000000000000000e+000, 4.255453066058433e-001, 6.548874962835714e-002,-7.055990610457699e-001, 5.628075876791119e-001, 1.391212370357757e+001, 0.000000000000000e+000, 0.000000000000000e+000, 2.381208925947507e+003, 2.398938935370355e-015,-2.398938935370355e-015, 0.000000000000000e+000, 5.712374805706900e-012, 1.903333884501559e-001, 6.430213782293124e+001, 6.430213782293124e+001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 2.085459404825193e+000,-2.654640919411128e-001, 2.769622903685688e+004,-3.174838685602940e-001, 1.660453278776486e+001, 3.924213383341839e-003, 7.748049235604577e+001, 0.000000000000000e+000, 3.381230920739404e+002, 2.603239583825065e+002, 9.251204539015251e-002, 1.860369951805688e+004, 4.683000000000000e+003, 9.390041013107437e+004, 1.085802971446771e+001, 1.151798937577910e+000, 1.046325178447332e+001, 9.000080017618356e+001, 8.638728551251366e+001, 9.006862602449071e+001, 8.638728551251366e+001, 9.006862602449071e+001,-3.788003049124790e+006, 2.798833311100371e+006, 4.287475997237179e+006, 6.369056871341998e+006,-2.445559314670795e+002,-2.513674472728173e+002, 4.335532212279804e+001,
